Device : ;PAX1000VIS/M
Serial Number : ;M00496686
Firmware Version : ;1.0.3
Software Version : ;1.3.1907.145
Wavelength [nm] : ;635
Basic Sample Rate [Hz] : ;50
Operating Mode : ;2 revolutions for one measurement, 2048 points for FFT

Time[date hh:mm:ss]; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-05-30 10:14:35.74;0.00:07:55:780;0.08;-0.27;0.96;0.1236;0.009625;-0.0326;0.1153;-36.78;36.79;97.25;93.28;27.50;0.1236;0.1202;0.003397;-9.079;-9.200;-24.689;0.54;105.79;
2023-05-30 10:14:35.82;0.00:07:55:858;0.08;-0.27;0.96;0.1236;0.009649;-0.03261;0.1153;-36.76;36.78;97.23;93.26;27.51;0.1236;0.1202;0.003422;-9.080;-9.202;-24.658;0.54;105.79;
2023-05-30 10:14:35.90;0.00:07:55:935;0.08;-0.27;0.96;0.1236;0.009667;-0.03262;0.1152;-36.75;36.77;97.19;93.21;27.53;0.1236;0.1201;0.003478;-9.080;-9.204;-24.587;0.54;105.81;
2023-05-30 10:14:35.98;0.00:07:56:013;0.08;-0.27;0.96;0.1236;0.009674;-0.03261;0.1152;-36.74;36.77;97.17;93.19;27.53;0.1236;0.1201;0.003502;-9.081;-9.205;-24.557;0.54;105.81;
2023-05-30 10:14:36.07;0.00:07:56:105;0.08;-0.27;0.96;0.1236;0.009688;-0.03262;0.1151;-36.73;36.77;97.14;93.16;27.54;0.1236;0.12;0.003528;-9.081;-9.207;-24.524;0.54;105.82;
2023-05-30 10:14:36.15;0.00:07:56:182;0.08;-0.27;0.96;0.1235;0.009712;-0.03261;0.115;-36.71;36.76;97.10;93.11;27.54;0.1235;0.12;0.003585;-9.082;-9.210;-24.455;0.54;105.83;
2023-05-30 10:14:36.22;0.00:07:56:260;0.08;-0.27;0.96;0.1235;0.009732;-0.03264;0.115;-36.70;36.75;97.08;93.08;27.57;0.1235;0.1199;0.003609;-9.082;-9.211;-24.427;0.54;105.85;
2023-05-30 10:14:36.30;0.00:07:56:337;0.08;-0.27;0.96;0.1235;0.009748;-0.03263;0.115;-36.68;36.75;97.07;93.08;27.57;0.1235;0.1199;0.003614;-9.083;-9.212;-24.420;0.54;105.85;
2023-05-30 10:14:36.38;0.00:07:56:414;0.08;-0.27;0.96;0.1235;0.009764;-0.03262;0.1149;-36.67;36.75;97.05;93.05;27.57;0.1235;0.1199;0.003638;-9.083;-9.213;-24.391;0.54;105.85;
2023-05-30 10:14:36.47;0.00:07:56:506;0.08;-0.27;0.96;0.1235;0.009782;-0.0326;0.1148;-36.65;36.74;97.00;93.00;27.57;0.1235;0.1198;0.0037;-9.084;-9.216;-24.317;0.54;105.85;
2023-05-30 10:14:36.55;0.00:07:56:584;0.08;-0.27;0.96;0.1234;0.009827;-0.03263;0.1147;-36.62;36.73;96.96;92.95;27.61;0.1234;0.1197;0.003752;-9.086;-9.220;-24.257;0.54;105.88;
2023-05-30 10:14:36.63;0.00:07:56:661;0.08;-0.27;0.96;0.1234;0.009863;-0.03265;0.1146;-36.60;36.71;96.92;92.89;27.64;0.1234;0.1196;0.003805;-9.087;-9.223;-24.196;0.54;105.90;
2023-05-30 10:14:36.70;0.00:07:56:738;0.08;-0.27;0.96;0.1234;0.009854;-0.03264;0.1146;-36.60;36.72;96.88;92.86;27.63;0.1234;0.1195;0.003846;-9.087;-9.225;-24.150;0.54;105.90;
2023-05-30 10:14:36.78;0.00:07:56:816;0.08;-0.27;0.96;0.1233;0.009891;-0.03265;0.1145;-36.57;36.70;96.86;92.83;27.66;0.1233;0.1195;0.003872;-9.089;-9.228;-24.121;0.54;105.92;
2023-05-30 10:14:36.87;0.00:07:56:910;0.08;-0.27;0.96;0.1233;0.009929;-0.03268;0.1144;-36.55;36.69;96.83;92.78;27.70;0.1233;0.1194;0.003913;-9.090;-9.230;-24.075;0.54;105.94;
2023-05-30 10:14:36.95;0.00:07:56:986;0.08;-0.27;0.96;0.1233;0.009951;-0.03268;0.1143;-36.53;36.68;96.79;92.74;27.71;0.1233;0.1193;0.003953;-9.091;-9.233;-24.031;0.54;105.95;
2023-05-30 10:14:37.03;0.00:07:57:065;0.08;-0.27;0.96;0.1233;0.009944;-0.03267;0.1143;-36.53;36.69;96.78;92.73;27.70;0.1233;0.1193;0.003969;-9.091;-9.233;-24.014;0.54;105.95;
2023-05-30 10:14:37.11;0.00:07:57:145;0.08;-0.27;0.96;0.1233;0.009939;-0.03265;0.1144;-36.54;36.69;96.78;92.74;27.68;0.1233;0.1193;0.003967;-9.090;-9.232;-24.015;0.54;105.94;
2023-05-30 10:14:37.19;0.00:07:57:223;0.08;-0.27;0.96;0.1233;0.009943;-0.03267;0.1143;-36.54;36.68;96.78;92.73;27.70;0.1233;0.1193;0.003968;-9.091;-9.233;-24.015;0.54;105.95;
2023-05-30 10:14:37.26;0.00:07:57:300;0.08;-0.27;0.96;0.1233;0.009915;-0.03268;0.1144;-36.56;36.69;96.78;92.74;27.69;0.1233;0.1194;0.003968;-9.089;-9.232;-24.014;0.54;105.95;
2023-05-30 10:14:37.34;0.00:07:57:377;0.08;-0.27;0.96;0.1233;0.00993;-0.0327;0.1143;-36.55;36.68;96.78;92.73;27.71;0.1233;0.1193;0.003968;-9.090;-9.232;-24.014;0.54;105.96;
2023-05-30 10:14:37.42;0.00:07:57:457;0.08;-0.27;0.96;0.1233;0.009944;-0.03268;0.1143;-36.54;36.68;96.75;92.70;27.71;0.1233;0.1193;0.004004;-9.091;-9.234;-23.975;0.54;105.96;
2023-05-30 10:14:37.51;0.00:07:57:548;0.08;-0.27;0.96;0.1232;0.01001;-0.03269;0.1142;-36.49;36.67;96.73;92.67;27.74;0.1232;0.1192;0.004023;-9.093;-9.238;-23.955;0.54;105.97;
2023-05-30 10:14:37.59;0.00:07:57:626;0.08;-0.27;0.96;0.1232;0.01001;-0.03269;0.1141;-36.49;36.66;96.67;92.60;27.75;0.1232;0.1191;0.004106;-9.094;-9.241;-23.866;0.54;105.99;
2023-05-30 10:14:37.67;0.00:07:57:703;0.08;-0.27;0.96;0.1232;0.01001;-0.03266;0.114;-36.48;36.66;96.62;92.55;27.74;0.1232;0.119;0.004166;-9.095;-9.244;-23.802;0.54;105.99;
2023-05-30 10:14:37.74;0.00:07:57:780;0.08;-0.27;0.96;0.1231;0.01005;-0.03266;0.114;-36.45;36.65;96.61;92.54;27.75;0.1231;0.119;0.004174;-9.096;-9.246;-23.795;0.54;105.99;
2023-05-30 10:14:37.82;0.00:07:57:860;0.08;-0.27;0.96;0.1231;0.01008;-0.03267;0.1139;-36.43;36.65;96.60;92.53;27.77;0.1231;0.1189;0.00418;-9.097;-9.247;-23.789;0.54;106.00;
2023-05-30 10:14:37.90;0.00:07:57:938;0.08;-0.27;0.96;0.1231;0.01005;-0.03266;0.1139;-36.45;36.65;96.57;92.50;27.75;0.1231;0.1189;0.004219;-9.096;-9.248;-23.748;0.54;106.00;
2023-05-30 10:14:37.98;0.00:07:58:016;0.08;-0.27;0.96;0.1231;0.01004;-0.03266;0.1139;-36.45;36.65;96.59;92.51;27.75;0.1231;0.1189;0.004204;-9.096;-9.247;-23.763;0.54;106.00;
2023-05-30 10:14:38.07;0.00:07:58:107;0.08;-0.27;0.96;0.1231;0.01007;-0.03267;0.1139;-36.44;36.65;96.61;92.54;27.76;0.1231;0.119;0.004169;-9.096;-9.246;-23.800;0.54;106.00;
2023-05-30 10:14:38.15;0.00:07:58:184;0.08;-0.27;0.96;0.1231;0.01007;-0.03268;0.1139;-36.43;36.64;96.60;92.52;27.78;0.1231;0.1189;0.004186;-9.096;-9.247;-23.782;0.54;106.01;
2023-05-30 10:14:38.22;0.00:07:58:260;0.08;-0.27;0.96;0.1231;0.01004;-0.03266;0.1139;-36.45;36.65;96.57;92.49;27.75;0.1231;0.1189;0.004229;-9.096;-9.248;-23.737;0.54;106.00;
2023-05-30 10:14:38.30;0.00:07:58:337;0.08;-0.27;0.96;0.1231;0.01004;-0.03268;0.1139;-36.46;36.65;96.58;92.50;27.76;0.1231;0.1189;0.004211;-9.096;-9.247;-23.756;0.54;106.01;
2023-05-30 10:14:38.38;0.00:07:58:415;0.08;-0.27;0.96;0.1231;0.01005;-0.03264;0.1139;-36.44;36.65;96.58;92.51;27.74;0.1231;0.1189;0.004215;-9.096;-9.247;-23.752;0.54;105.99;
2023-05-30 10:14:38.47;0.00:07:58:506;0.08;-0.27;0.96;0.1232;0.01005;-0.03267;0.114;-36.45;36.65;96.61;92.54;27.75;0.1232;0.119;0.00417;-9.096;-9.245;-23.798;0.54;105.99;
2023-05-30 10:14:38.55;0.00:07:58:584;0.08;-0.27;0.96;0.1232;0.01006;-0.03268;0.114;-36.45;36.65;96.62;92.55;27.76;0.1232;0.119;0.004162;-9.095;-9.245;-23.807;0.54;106.00;
2023-05-30 10:14:38.63;0.00:07:58:663;0.08;-0.27;0.96;0.1231;0.01006;-0.03267;0.1139;-36.44;36.65;96.59;92.51;27.76;0.1231;0.1189;0.0042;-9.096;-9.246;-23.767;0.54;106.00;
2023-05-30 10:14:38.70;0.00:07:58:740;0.08;-0.27;0.96;0.1231;0.01009;-0.03267;0.1139;-36.42;36.64;96.57;92.50;27.77;0.1231;0.1189;0.004217;-9.097;-9.249;-23.750;0.54;106.01;
2023-05-30 10:14:38.78;0.00:07:58:819;0.08;-0.27;0.96;0.1231;0.01007;-0.03268;0.1139;-36.44;36.65;96.61;92.53;27.77;0.1231;0.119;0.004179;-9.096;-9.246;-23.789;0.54;106.00;
2023-05-30 10:14:38.86;0.00:07:58:898;0.08;-0.27;0.96;0.1232;0.01006;-0.03267;0.114;-36.44;36.65;96.60;92.53;27.75;0.1232;0.119;0.004184;-9.095;-9.245;-23.784;0.54;105.99;
2023-05-30 10:14:38.94;0.00:07:58:973;0.08;-0.27;0.96;0.1231;0.01005;-0.03265;0.1139;-36.44;36.65;96.57;92.50;27.74;0.1231;0.1189;0.004223;-9.096;-9.247;-23.744;0.54;105.99;
2023-05-30 10:14:39.02;0.00:07:59:054;0.08;-0.27;0.96;0.1231;0.01006;-0.03265;0.1139;-36.43;36.65;96.58;92.51;27.74;0.1231;0.1189;0.004214;-9.096;-9.247;-23.753;0.54;105.99;
2023-05-30 10:14:39.10;0.00:07:59:133;0.08;-0.27;0.96;0.1232;0.01005;-0.03266;0.1139;-36.45;36.65;96.59;92.51;27.75;0.1232;0.119;0.004203;-9.096;-9.246;-23.764;0.54;106.00;
2023-05-30 10:14:39.19;0.00:07:59:226;0.08;-0.27;0.96;0.1232;0.01005;-0.03265;0.114;-36.45;36.66;96.59;92.52;27.74;0.1232;0.119;0.004198;-9.095;-9.245;-23.770;0.54;105.99;
2023-05-30 10:14:39.27;0.00:07:59:305;0.08;-0.27;0.96;0.1232;0.01006;-0.03267;0.114;-36.44;36.65;96.61;92.54;27.76;0.1232;0.119;0.004175;-9.095;-9.245;-23.793;0.54;106.00;
2023-05-30 10:14:39.35;0.00:07:59:383;0.08;-0.27;0.96;0.1231;0.01009;-0.03267;0.1139;-36.42;36.65;96.60;92.52;27.77;0.1231;0.1189;0.004192;-9.096;-9.247;-23.776;0.54;106.00;
2023-05-30 10:14:39.42;0.00:07:59:454;0.08;-0.27;0.96;0.1231;0.01009;-0.03266;0.1139;-36.41;36.65;96.58;92.51;27.76;0.1231;0.1189;0.00421;-9.097;-9.248;-23.758;0.54;106.00;
2023-05-30 10:14:39.53;0.00:07:59:569;0.08;-0.27;0.96;0.1231;0.01006;-0.03266;0.1139;-36.44;36.65;96.54;92.46;27.75;0.1231;0.1189;0.004263;-9.096;-9.249;-23.703;0.54;106.01;
2023-05-30 10:14:39.58;0.00:07:59:615;0.08;-0.27;0.96;0.1231;0.01008;-0.03265;0.1138;-36.42;36.64;96.52;92.44;27.76;0.1231;0.1188;0.004288;-9.098;-9.252;-23.677;0.54;106.01;
2023-05-30 10:14:39.66;0.00:07:59:695;0.08;-0.27;0.96;0.123;0.01009;-0.03263;0.1137;-36.41;36.64;96.50;92.42;27.76;0.123;0.1187;0.004303;-9.100;-9.255;-23.662;0.54;106.01;
2023-05-30 10:14:39.75;0.00:07:59:787;0.08;-0.27;0.96;0.123;0.01008;-0.03265;0.1137;-36.42;36.64;96.50;92.42;27.77;0.123;0.1187;0.004306;-9.100;-9.255;-23.660;0.54;106.02;
2023-05-30 10:14:39.83;0.00:07:59:865;0.08;-0.27;0.96;0.1231;0.01005;-0.03261;0.1137;-36.43;36.65;96.48;92.41;27.73;0.1231;0.1187;0.004333;-9.099;-9.255;-23.632;0.54;106.00;
2023-05-30 10:14:39.91;0.00:07:59:942;0.08;-0.27;0.96;0.123;0.01005;-0.03264;0.1137;-36.44;36.64;96.49;92.41;27.76;0.123;0.1187;0.00432;-9.099;-9.254;-23.645;0.54;106.02;
2023-05-30 10:14:39.98;0.00:08:00:018;0.08;-0.27;0.96;0.123;0.01007;-0.03264;0.1137;-36.43;36.64;96.50;92.42;27.76;0.123;0.1187;0.00431;-9.100;-9.255;-23.656;0.54;106.01;
2023-05-30 10:14:40.06;0.00:08:00:097;0.09;-0.27;0.96;0.123;0.01011;-0.03265;0.1137;-36.40;36.63;96.52;92.43;27.78;0.123;0.1187;0.004284;-9.101;-9.255;-23.681;0.54;106.02;
2023-05-30 10:14:40.14;0.00:08:00:174;0.08;-0.27;0.96;0.123;0.01006;-0.03264;0.1137;-36.43;36.64;96.49;92.42;27.76;0.123;0.1187;0.004314;-9.100;-9.255;-23.651;0.54;106.01;
2023-05-30 10:14:40.22;0.00:08:00:254;0.08;-0.28;0.96;0.123;0.01008;-0.03265;0.1137;-36.42;36.64;96.50;92.42;27.77;0.123;0.1187;0.004307;-9.100;-9.254;-23.658;0.54;106.02;
2023-05-30 10:14:40.31;0.00:08:00:344;0.09;-0.27;0.96;0.123;0.0101;-0.03264;0.1137;-36.40;36.64;96.50;92.42;27.77;0.123;0.1187;0.004306;-9.100;-9.255;-23.659;0.54;106.02;
2023-05-30 10:14:40.39;0.00:08:00:423;0.09;-0.27;0.96;0.123;0.0101;-0.03263;0.1137;-36.40;36.64;96.49;92.41;27.76;0.123;0.1187;0.004316;-9.100;-9.255;-23.650;0.54;106.01;
2023-05-30 10:14:40.46;0.00:08:00:500;0.08;-0.27;0.96;0.123;0.01008;-0.03263;0.1137;-36.42;36.64;96.49;92.41;27.76;0.123;0.1187;0.004322;-9.100;-9.255;-23.643;0.54;106.01;
2023-05-30 10:14:40.54;0.00:08:00:579;0.09;-0.27;0.96;0.123;0.0101;-0.03263;0.1137;-36.40;36.64;96.50;92.42;27.76;0.123;0.1187;0.004311;-9.100;-9.255;-23.654;0.54;106.01;
2023-05-30 10:14:40.62;0.00:08:00:657;0.09;-0.27;0.96;0.123;0.0101;-0.03263;0.1137;-36.40;36.64;96.50;92.41;27.77;0.123;0.1187;0.00431;-9.100;-9.255;-23.655;0.54;106.02;
2023-05-30 10:14:40.70;0.00:08:00:736;0.09;-0.28;0.96;0.123;0.01011;-0.03265;0.1137;-36.40;36.63;96.50;92.41;27.78;0.123;0.1187;0.004307;-9.100;-9.255;-23.658;0.54;106.02;
2023-05-30 10:14:40.78;0.00:08:00:813;0.08;-0.27;0.96;0.1231;0.01008;-0.03265;0.1137;-36.42;36.64;96.48;92.40;27.77;0.1231;0.1187;0.004329;-9.099;-9.254;-23.636;0.54;106.02;
2023-05-30 10:14:40.86;0.00:08:00:893;0.08;-0.27;0.96;0.1231;0.01008;-0.03265;0.1137;-36.42;36.64;96.48;92.40;27.77;0.1231;0.1187;0.004327;-9.098;-9.254;-23.638;0.54;106.02;
2023-05-30 10:14:40.94;0.00:08:00:973;0.09;-0.28;0.96;0.123;0.01013;-0.03266;0.1137;-36.38;36.63;96.51;92.42;27.79;0.123;0.1187;0.004297;-9.100;-9.254;-23.668;0.54;106.02;
2023-05-30 10:14:41.03;0.00:08:01:064;0.09;-0.28;0.96;0.123;0.01013;-0.03266;0.1137;-36.39;36.63;96.50;92.42;27.79;0.123;0.1187;0.004303;-9.099;-9.254;-23.663;0.54;106.02;
2023-05-30 10:14:41.11;0.00:08:01:142;0.08;-0.27;0.96;0.1231;0.01007;-0.03264;0.1137;-36.43;36.64;96.47;92.40;27.75;0.1231;0.1188;0.004341;-9.097;-9.253;-23.624;0.54;106.01;
2023-05-30 10:14:41.18;0.00:08:01:219;0.08;-0.28;0.96;0.1232;0.01009;-0.03268;0.1138;-36.42;36.64;96.49;92.41;27.78;0.1232;0.1188;0.004319;-9.096;-9.251;-23.646;0.54;106.02;
2023-05-30 10:14:41.26;0.00:08:01:296;0.08;-0.28;0.96;0.1232;0.01009;-0.0327;0.1139;-36.43;36.64;96.51;92.42;27.77;0.1232;0.1189;0.004306;-9.093;-9.248;-23.659;0.54;106.02;
2023-05-30 10:14:41.34;0.00:08:01:375;0.08;-0.28;0.96;0.1233;0.01008;-0.03274;0.114;-36.44;36.64;96.50;92.42;27.78;0.1233;0.119;0.004312;-9.089;-9.244;-23.653;0.54;106.03;
2023-05-30 10:14:41.42;0.00:08:01:453;0.08;-0.27;0.96;0.1236;0.009825;-0.03249;0.1148;-36.59;36.77;96.87;92.90;27.46;0.1236;0.1197;0.003863;-9.080;-9.218;-24.131;0.54;105.80;
2023-05-30 10:14:41.50;0.00:08:01:531;0.08;-0.27;0.96;0.1237;0.009496;-0.03254;0.1156;-36.87;36.83;97.40;93.46;27.41;0.1237;0.1205;0.003216;-9.077;-9.192;-24.927;0.54;105.72;
2023-05-30 10:14:41.57;0.00:08:01:610;0.08;-0.27;0.96;0.1237;0.009493;-0.03256;0.1156;-36.87;36.82;97.37;93.43;27.42;0.1237;0.1204;0.003254;-9.077;-9.193;-24.875;0.54;105.73;
2023-05-30 10:14:41.67;0.00:08:01:703;0.08;-0.27;0.96;0.1237;0.009519;-0.03256;0.1155;-36.85;36.82;97.36;93.41;27.42;0.1237;0.1204;0.003269;-9.077;-9.193;-24.856;0.54;105.74;
2023-05-30 10:14:41.74;0.00:08:01:779;0.08;-0.27;0.96;0.1237;0.009518;-0.03259;0.1155;-36.86;36.81;97.34;93.39;27.44;0.1237;0.1204;0.003295;-9.076;-9.194;-24.821;0.54;105.75;
2023-05-30 10:14:41.82;0.00:08:01:859;0.08;-0.27;0.96;0.1237;0.009523;-0.03258;0.1155;-36.85;36.81;97.31;93.36;27.44;0.1237;0.1204;0.003328;-9.076;-9.195;-24.778;0.54;105.76;
2023-05-30 10:14:41.90;0.00:08:01:938;0.08;-0.27;0.96;0.1237;0.009555;-0.03258;0.1154;-36.83;36.80;97.28;93.33;27.45;0.1237;0.1203;0.003363;-9.077;-9.197;-24.732;0.54;105.76;
2023-05-30 10:14:41.98;0.00:08:02:013;0.08;-0.27;0.96;0.1237;0.009582;-0.03258;0.1154;-36.80;36.80;97.27;93.32;27.46;0.1237;0.1203;0.003374;-9.077;-9.197;-24.718;0.54;105.76;
2023-05-30 10:14:42.07;0.00:08:02:108;0.08;-0.27;0.96;0.1237;0.009567;-0.03258;0.1154;-36.82;36.80;97.23;93.27;27.45;0.1237;0.1203;0.003429;-9.077;-9.199;-24.648;0.54;105.77;
2023-05-30 10:14:42.15;0.00:08:02:188;0.08;-0.27;0.96;0.1237;0.009588;-0.03258;0.1153;-36.80;36.79;97.20;93.24;27.46;0.1237;0.1202;0.003461;-9.077;-9.201;-24.608;0.54;105.78;
2023-05-30 10:14:42.23;0.00:08:02:264;0.08;-0.27;0.96;0.1237;0.009612;-0.03259;0.1153;-36.78;36.79;97.17;93.21;27.48;0.1237;0.1202;0.003495;-9.078;-9.202;-24.565;0.54;105.79;
2023-05-30 10:14:42.31;0.00:08:02:341;0.08;-0.27;0.96;0.1236;0.009644;-0.0326;0.1152;-36.76;36.78;97.16;93.18;27.50;0.1236;0.1201;0.003514;-9.079;-9.204;-24.542;0.54;105.80;
2023-05-30 10:14:42.39;0.00:08:02:421;0.08;-0.27;0.96;0.1236;0.00964;-0.03262;0.1151;-36.77;36.77;97.11;93.13;27.51;0.1236;0.12;0.003576;-9.079;-9.207;-24.466;0.54;105.82;
2023-05-30 10:14:42.48;0.00:08:02:513;0.08;-0.27;0.96;0.1236;0.009665;-0.03259;0.1151;-36.74;36.77;97.09;93.12;27.50;0.1236;0.12;0.003595;-9.080;-9.208;-24.442;0.54;105.81;
2023-05-30 10:14:42.55;0.00:08:02:590;0.08;-0.27;0.96;0.1236;0.009686;-0.0326;0.1151;-36.73;36.77;97.10;93.12;27.51;0.1236;0.12;0.003589;-9.080;-9.208;-24.450;0.54;105.81;
2023-05-30 10:14:42.63;0.00:08:02:669;0.08;-0.27;0.96;0.1236;0.009672;-0.03261;0.1151;-36.74;36.77;97.08;93.09;27.52;0.1236;0.12;0.003614;-9.080;-9.209;-24.420;0.54;105.82;
2023-05-30 10:14:42.71;0.00:08:02:747;0.08;-0.27;0.96;0.1236;0.009688;-0.03262;0.115;-36.73;36.76;97.05;93.07;27.53;0.1236;0.1199;0.00364;-9.080;-9.210;-24.389;0.54;105.83;
2023-05-30 10:14:42.79;0.00:08:02:827;0.08;-0.27;0.96;0.1235;0.00974;-0.03263;0.115;-36.69;36.75;97.06;93.06;27.56;0.1235;0.1199;0.003636;-9.082;-9.211;-24.394;0.54;105.84;
2023-05-30 10:14:42.87;0.00:08:02:906;0.08;-0.27;0.96;0.1235;0.009764;-0.03263;0.1149;-36.67;36.75;97.03;93.02;27.57;0.1235;0.1198;0.003675;-9.083;-9.214;-24.348;0.54;105.85;
2023-05-30 10:14:42.95;0.00:08:02:983;0.08;-0.27;0.96;0.1235;0.009761;-0.03263;0.1149;-36.67;36.74;97.00;92.99;27.58;0.1235;0.1198;0.003712;-9.083;-9.215;-24.304;0.54;105.86;
2023-05-30 10:14:43.03;0.00:08:03:061;0.08;-0.27;0.96;0.1235;0.009755;-0.03264;0.1148;-36.68;36.74;96.96;92.95;27.58;0.1235;0.1198;0.003759;-9.082;-9.216;-24.249;0.54;105.87;
2023-05-30 10:14:43.10;0.00:08:03:139;0.08;-0.27;0.96;0.1235;0.009762;-0.03263;0.1148;-36.67;36.74;96.95;92.94;27.57;0.1235;0.1198;0.003772;-9.082;-9.217;-24.234;0.54;105.86;
2023-05-30 10:14:43.20;0.00:08:03:232;0.08;-0.27;0.96;0.1235;0.009786;-0.03262;0.1148;-36.65;36.74;96.92;92.92;27.58;0.1235;0.1197;0.003801;-9.083;-9.219;-24.201;0.54;105.87;
2023-05-30 10:14:43.27;0.00:08:03:310;0.08;-0.27;0.96;0.1235;0.009818;-0.03263;0.1147;-36.63;36.73;96.91;92.90;27.60;0.1235;0.1196;0.003813;-9.085;-9.221;-24.187;0.54;105.88;
2023-05-30 10:14:43.35;0.00:08:03:387;0.08;-0.27;0.96;0.1235;0.009816;-0.03265;0.1147;-36.63;36.72;96.90;92.88;27.61;0.1235;0.1196;0.003829;-9.085;-9.222;-24.169;0.54;105.89;
2023-05-30 10:14:43.43;0.00:08:03:465;0.08;-0.27;0.96;0.1234;0.009851;-0.03262;0.1146;-36.60;36.72;96.88;92.86;27.61;0.1234;0.1196;0.003857;-9.086;-9.223;-24.138;0.54;105.89;
2023-05-30 10:14:43.52;0.00:08:03:557;0.08;-0.27;0.96;0.1234;0.009866;-0.03263;0.1146;-36.59;36.72;96.86;92.84;27.62;0.1234;0.1196;0.00387;-9.086;-9.224;-24.123;0.54;105.89;
2023-05-30 10:14:43.60;0.00:08:03:637;0.08;-0.27;0.96;0.1234;0.00984;-0.03261;0.1145;-36.60;36.72;96.82;92.80;27.60;0.1234;0.1195;0.003929;-9.086;-9.226;-24.058;0.54;105.89;
2023-05-30 10:14:43.68;0.00:08:03:715;0.08;-0.27;0.96;0.1234;0.009872;-0.03262;0.1145;-36.58;36.71;96.80;92.77;27.62;0.1234;0.1194;0.00395;-9.087;-9.228;-24.034;0.54;105.91;
2023-05-30 10:14:43.76;0.00:08:03:792;0.08;-0.27;0.96;0.1234;0.009899;-0.03264;0.1145;-36.56;36.70;96.80;92.77;27.65;0.1234;0.1194;0.003945;-9.088;-9.229;-24.039;0.54;105.92;
2023-05-30 10:14:43.83;0.00:08:03:870;0.08;-0.27;0.96;0.1234;0.009916;-0.03265;0.1144;-36.55;36.70;96.80;92.76;27.66;0.1234;0.1194;0.003951;-9.088;-9.230;-24.033;0.54;105.92;
