Device : ;PAX1000VIS/M
Serial Number : ;M00496686
Firmware Version : ;1.0.3
Software Version : ;1.3.1907.145
Wavelength [nm] : ;635
Basic Sample Rate [Hz] : ;50
Operating Mode : ;2 revolutions for one measurement, 2048 points for FFT

Time[date hh:mm:ss]; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-05-30 10:10:56.25;0.00:04:16:283;-0.85;-0.06;0.52;0.126;-0.1069;-0.007575;0.06465;-87.97;15.55;99.35;51.32;85.07;0.126;0.1251;0.000819;-8.998;-9.026;-30.867;0.07;96.68;
2023-05-30 10:10:56.34;0.00:04:16:377;-0.85;-0.06;0.52;0.1259;-0.1069;-0.007546;0.06466;-87.98;15.56;99.36;51.34;85.06;0.1259;0.1251;0.0008121;-8.998;-9.026;-30.904;0.07;96.66;
2023-05-30 10:10:56.42;0.00:04:16:455;-0.85;-0.06;0.52;0.1259;-0.1068;-0.007524;0.06467;-87.99;15.56;99.36;51.36;85.06;0.1259;0.1251;0.0008072;-8.999;-9.027;-30.930;0.07;96.64;
2023-05-30 10:10:56.50;0.00:04:16:531;-0.85;-0.06;0.52;0.1259;-0.1068;-0.007512;0.06468;-87.99;15.57;99.36;51.37;85.05;0.1259;0.1251;0.0008006;-9.000;-9.027;-30.966;0.07;96.62;
2023-05-30 10:10:56.57;0.00:04:16:610;-0.85;-0.06;0.52;0.1259;-0.1068;-0.007489;0.06468;-87.99;15.57;99.37;51.39;85.05;0.1259;0.1251;0.0007929;-9.001;-9.029;-31.008;0.07;96.60;
2023-05-30 10:10:56.65;0.00:04:16:689;-0.85;-0.06;0.52;0.1258;-0.1067;-0.00747;0.06468;-88.00;15.58;99.38;51.41;85.05;0.1258;0.125;0.0007835;-9.003;-9.030;-31.060;0.07;96.59;
2023-05-30 10:10:56.75;0.00:04:16:782;-0.85;-0.06;0.52;0.1258;-0.1067;-0.007529;0.06457;-87.98;15.55;99.35;51.33;85.06;0.1258;0.125;0.0008224;-9.003;-9.031;-30.849;0.07;96.65;
2023-05-30 10:10:56.82;0.00:04:16:860;-0.86;-0.06;0.51;0.1259;-0.1069;-0.007641;0.06436;-87.96;15.50;99.27;51.11;85.10;0.1259;0.125;0.0009219;-8.999;-9.031;-30.353;0.07;96.77;
2023-05-30 10:10:56.90;0.00:04:16:939;-0.86;-0.06;0.51;0.1259;-0.1068;-0.007668;0.06433;-87.95;15.49;99.26;51.10;85.10;0.1259;0.125;0.0009272;-9.000;-9.033;-30.328;0.07;96.80;
2023-05-30 10:10:56.98;0.00:04:17:018;-0.86;-0.06;0.51;0.1259;-0.1068;-0.007694;0.0643;-87.94;15.49;99.26;51.09;85.10;0.1259;0.1249;0.0009318;-9.001;-9.034;-30.307;0.07;96.82;
2023-05-30 10:10:57.06;0.00:04:17:097;-0.86;-0.06;0.51;0.1258;-0.1068;-0.007724;0.06427;-87.93;15.49;99.26;51.08;85.11;0.1258;0.1249;0.0009337;-9.002;-9.035;-30.298;0.07;96.85;
2023-05-30 10:10:57.14;0.00:04:17:176;-0.86;-0.06;0.51;0.1258;-0.1068;-0.007734;0.06424;-87.93;15.48;99.25;51.07;85.11;0.1258;0.1249;0.0009405;-9.003;-9.036;-30.266;0.07;96.86;
2023-05-30 10:10:57.23;0.00:04:17:270;-0.86;-0.06;0.51;0.1258;-0.1068;-0.007742;0.06422;-87.93;15.48;99.25;51.05;85.11;0.1258;0.1248;0.0009415;-9.004;-9.036;-30.262;0.07;96.87;
2023-05-30 10:10:57.31;0.00:04:17:347;-0.86;-0.06;0.51;0.1258;-0.1068;-0.007768;0.0642;-87.92;15.48;99.25;51.04;85.12;0.1258;0.1248;0.0009457;-9.004;-9.037;-30.242;0.07;96.90;
2023-05-30 10:10:57.39;0.00:04:17:426;-0.86;-0.06;0.51;0.1257;-0.1068;-0.007795;0.06417;-87.91;15.47;99.25;51.03;85.12;0.1257;0.1248;0.0009482;-9.005;-9.038;-30.231;0.07;96.93;
2023-05-30 10:10:57.47;0.00:04:17:504;-0.86;-0.06;0.51;0.1257;-0.1067;-0.007804;0.06416;-87.91;15.47;99.25;51.03;85.12;0.1257;0.1248;0.000949;-9.006;-9.038;-30.227;0.07;96.94;
2023-05-30 10:10:57.55;0.00:04:17:582;-0.86;-0.06;0.51;0.1257;-0.1067;-0.007805;0.06414;-87.91;15.47;99.24;51.02;85.12;0.1257;0.1248;0.0009504;-9.006;-9.039;-30.221;0.07;96.94;
2023-05-30 10:10:57.62;0.00:04:17:660;-0.86;-0.06;0.51;0.1257;-0.1067;-0.00782;0.06413;-87.90;15.47;99.24;51.02;85.12;0.1257;0.1247;0.0009544;-9.007;-9.040;-30.203;0.07;96.95;
2023-05-30 10:10:57.72;0.00:04:17:753;-0.86;-0.06;0.51;0.1257;-0.1067;-0.007855;0.06411;-87.89;15.47;99.24;51.01;85.13;0.1257;0.1247;0.0009497;-9.007;-9.040;-30.224;0.07;96.99;
2023-05-30 10:10:57.80;0.00:04:17:833;-0.85;-0.06;0.52;0.1258;-0.1067;-0.007687;0.06467;-87.94;15.58;99.40;51.42;85.06;0.1258;0.125;0.000754;-9.005;-9.031;-31.226;0.07;96.78;
2023-05-30 10:10:57.87;0.00:04:17:909;-0.85;-0.06;0.52;0.1258;-0.1067;-0.007695;0.0647;-87.94;15.58;99.41;51.44;85.07;0.1258;0.125;0.0007436;-9.003;-9.029;-31.287;0.07;96.78;
2023-05-30 10:10:57.95;0.00:04:17:989;-0.85;-0.06;0.52;0.1259;-0.1068;-0.007692;0.06474;-87.94;15.58;99.41;51.44;85.06;0.1259;0.1251;0.0007463;-9.001;-9.027;-31.271;0.07;96.78;
2023-05-30 10:10:58.03;0.00:04:18:066;-0.85;-0.06;0.52;0.126;-0.1069;-0.007661;0.06478;-87.95;15.58;99.40;51.43;85.06;0.126;0.1252;0.0007504;-8.998;-9.024;-31.247;0.07;96.74;
2023-05-30 10:10:58.11;0.00:04:18:145;-0.85;-0.06;0.52;0.126;-0.1069;-0.007627;0.06478;-87.96;15.58;99.40;51.42;85.06;0.126;0.1252;0.0007601;-8.997;-9.024;-31.191;0.07;96.72;
2023-05-30 10:10:58.20;0.00:04:18:238;-0.85;-0.06;0.52;0.126;-0.1069;-0.007596;0.06476;-87.97;15.57;99.39;51.41;85.06;0.126;0.1252;0.0007744;-8.997;-9.024;-31.111;0.07;96.69;
2023-05-30 10:10:58.28;0.00:04:18:316;-0.85;-0.06;0.52;0.126;-0.1069;-0.007604;0.06472;-87.97;15.57;99.37;51.38;85.06;0.126;0.1252;0.0007904;-8.998;-9.025;-31.021;0.07;96.70;
2023-05-30 10:10:58.36;0.00:04:18:394;-0.85;-0.06;0.52;0.126;-0.1069;-0.007614;0.06468;-87.96;15.56;99.36;51.34;85.07;0.126;0.1252;0.0008049;-8.997;-9.025;-30.943;0.07;96.71;
2023-05-30 10:10:58.44;0.00:04:18:473;-0.85;-0.06;0.52;0.126;-0.1069;-0.00762;0.06464;-87.96;15.55;99.35;51.31;85.07;0.126;0.1252;0.0008204;-8.997;-9.025;-30.860;0.07;96.72;
2023-05-30 10:10:58.51;0.00:04:18:550;-0.85;-0.06;0.52;0.126;-0.1069;-0.007621;0.06461;-87.96;15.54;99.34;51.29;85.07;0.126;0.1251;0.0008343;-8.997;-9.026;-30.787;0.07;96.73;
2023-05-30 10:10:58.60;0.00:04:18:633;-0.85;-0.06;0.52;0.126;-0.1069;-0.007598;0.06462;-87.97;15.55;99.34;51.30;85.07;0.126;0.1251;0.0008362;-8.997;-9.026;-30.777;0.07;96.71;
2023-05-30 10:10:58.69;0.00:04:18:723;-0.85;-0.06;0.52;0.126;-0.1069;-0.007554;0.06464;-87.98;15.55;99.34;51.32;85.06;0.126;0.1251;0.0008262;-8.998;-9.026;-30.829;0.07;96.67;
2023-05-30 10:10:58.77;0.00:04:18:803;-0.85;-0.06;0.52;0.1259;-0.1068;-0.007503;0.06467;-87.99;15.56;99.36;51.36;85.05;0.1259;0.1251;0.0008096;-9.000;-9.028;-30.917;0.07;96.62;
2023-05-30 10:10:58.84;0.00:04:18:879;-0.85;-0.06;0.52;0.1259;-0.1068;-0.007449;0.0647;-88.00;15.58;99.37;51.40;85.04;0.1259;0.1251;0.0007947;-9.001;-9.029;-30.998;0.07;96.57;
2023-05-30 10:10:58.92;0.00:04:18:958;-0.85;-0.06;0.52;0.1258;-0.1067;-0.007429;0.0647;-88.01;15.58;99.38;51.43;85.03;0.1258;0.125;0.0007852;-9.003;-9.030;-31.050;0.07;96.55;
2023-05-30 10:10:59.00;0.00:04:19:037;-0.85;-0.06;0.52;0.1258;-0.1067;-0.007403;0.06469;-88.02;15.59;99.38;51.44;85.03;0.1258;0.125;0.0007764;-9.005;-9.032;-31.099;0.07;96.53;
2023-05-30 10:10:59.09;0.00:04:19:128;-0.86;-0.06;0.51;0.1259;-0.1068;-0.007694;0.06429;-87.94;15.49;99.26;51.08;85.10;0.1259;0.1249;0.0009357;-9.001;-9.033;-30.288;0.07;96.82;
2023-05-30 10:10:59.17;0.00:04:19:206;-0.86;-0.06;0.51;0.1258;-0.1068;-0.007709;0.06427;-87.94;15.49;99.25;51.07;85.10;0.1258;0.1249;0.0009404;-9.002;-9.034;-30.267;0.07;96.84;
2023-05-30 10:10:59.25;0.00:04:19:283;-0.86;-0.06;0.51;0.1258;-0.1068;-0.007714;0.06427;-87.93;15.48;99.25;51.07;85.10;0.1258;0.1249;0.0009425;-9.002;-9.034;-30.257;0.07;96.84;
2023-05-30 10:10:59.34;0.00:04:19:377;-0.86;-0.06;0.51;0.1259;-0.1068;-0.007717;0.06428;-87.93;15.48;99.25;51.07;85.11;0.1259;0.1249;0.0009416;-9.001;-9.034;-30.262;0.07;96.85;
2023-05-30 10:10:59.42;0.00:04:19:456;-0.86;-0.06;0.51;0.1258;-0.1068;-0.007718;0.06426;-87.93;15.48;99.25;51.06;85.11;0.1258;0.1249;0.000943;-9.002;-9.034;-30.255;0.07;96.85;
2023-05-30 10:10:59.50;0.00:04:19:533;-0.86;-0.06;0.51;0.1258;-0.1068;-0.007736;0.06424;-87.93;15.48;99.25;51.05;85.11;0.1258;0.1249;0.0009479;-9.002;-9.035;-30.232;0.07;96.87;
2023-05-30 10:10:59.58;0.00:04:19:612;-0.86;-0.06;0.51;0.1258;-0.1068;-0.007745;0.06421;-87.93;15.48;99.24;51.04;85.11;0.1258;0.1248;0.0009547;-9.003;-9.036;-30.201;0.07;96.88;
2023-05-30 10:10:59.66;0.00:04:19:691;-0.86;-0.06;0.51;0.1258;-0.1068;-0.007767;0.06419;-87.92;15.47;99.24;51.03;85.12;0.1258;0.1248;0.0009515;-9.004;-9.037;-30.216;0.07;96.90;
2023-05-30 10:10:59.75;0.00:04:19:782;-0.86;-0.06;0.51;0.1258;-0.1068;-0.007778;0.06417;-87.92;15.47;99.24;51.02;85.12;0.1258;0.1248;0.0009542;-9.004;-9.037;-30.203;0.07;96.91;
2023-05-30 10:10:59.83;0.00:04:19:862;-0.86;-0.06;0.51;0.1258;-0.1068;-0.007784;0.06416;-87.91;15.47;99.24;51.02;85.12;0.1258;0.1248;0.0009572;-9.005;-9.038;-30.190;0.07;96.92;
2023-05-30 10:10:59.90;0.00:04:19:938;-0.86;-0.06;0.51;0.1257;-0.1067;-0.007794;0.06415;-87.91;15.47;99.24;51.02;85.12;0.1257;0.1248;0.0009613;-9.005;-9.038;-30.171;0.07;96.93;
2023-05-30 10:10:59.98;0.00:04:20:016;-0.86;-0.06;0.51;0.1257;-0.1067;-0.007813;0.06412;-87.91;15.47;99.23;51.01;85.12;0.1257;0.1247;0.0009678;-9.006;-9.040;-30.142;0.07;96.95;
2023-05-30 10:11:00.06;0.00:04:20:097;-0.86;-0.06;0.51;0.1257;-0.1067;-0.00783;0.0641;-87.90;15.46;99.23;51.00;85.12;0.1257;0.1247;0.0009672;-9.007;-9.040;-30.145;0.07;96.96;
2023-05-30 10:11:00.15;0.00:04:20:189;-0.86;-0.06;0.51;0.1257;-0.1067;-0.007848;0.06408;-87.90;15.46;99.23;50.99;85.13;0.1257;0.1247;0.0009715;-9.008;-9.041;-30.125;0.07;96.98;
2023-05-30 10:11:00.23;0.00:04:20:266;-0.86;-0.06;0.51;0.1256;-0.1066;-0.007858;0.06409;-87.89;15.47;99.24;51.01;85.12;0.1256;0.1247;0.0009595;-9.009;-9.042;-30.180;0.07;96.99;
2023-05-30 10:11:00.31;0.00:04:20:344;-0.85;-0.06;0.52;0.1258;-0.1068;-0.00775;0.06462;-87.92;15.56;99.39;51.37;85.09;0.1258;0.125;0.0007682;-9.003;-9.030;-31.145;0.07;96.84;
2023-05-30 10:11:00.39;0.00:04:20:424;-0.85;-0.06;0.52;0.1259;-0.1068;-0.007704;0.06476;-87.94;15.58;99.40;51.43;85.07;0.1259;0.1252;0.0007518;-8.999;-9.025;-31.239;0.07;96.78;
2023-05-30 10:11:00.47;0.00:04:20:502;-0.85;-0.06;0.52;0.126;-0.1069;-0.007686;0.06479;-87.94;15.58;99.40;51.42;85.06;0.126;0.1252;0.0007574;-8.997;-9.023;-31.207;0.07;96.77;
2023-05-30 10:11:00.56;0.00:04:20:596;-0.85;-0.06;0.52;0.126;-0.1069;-0.00767;0.06479;-87.95;15.58;99.39;51.42;85.06;0.126;0.1252;0.0007666;-8.996;-9.023;-31.155;0.07;96.75;
2023-05-30 10:11:00.64;0.00:04:20:674;-0.85;-0.06;0.52;0.126;-0.1069;-0.00764;0.06478;-87.96;15.57;99.39;51.41;85.06;0.126;0.1252;0.0007743;-8.996;-9.023;-31.111;0.07;96.73;
2023-05-30 10:11:00.72;0.00:04:20:752;-0.85;-0.06;0.52;0.126;-0.1069;-0.007632;0.06476;-87.96;15.57;99.38;51.40;85.06;0.126;0.1252;0.0007826;-8.996;-9.023;-31.065;0.07;96.72;
2023-05-30 10:11:00.80;0.00:04:20:831;-0.85;-0.06;0.52;0.126;-0.1069;-0.007629;0.06473;-87.96;15.57;99.37;51.38;85.06;0.126;0.1252;0.0007952;-8.996;-9.024;-30.995;0.07;96.72;
2023-05-30 10:11:00.87;0.00:04:20:909;-0.85;-0.06;0.52;0.126;-0.1069;-0.007629;0.0647;-87.96;15.56;99.36;51.35;85.06;0.126;0.1252;0.0008068;-8.996;-9.024;-30.933;0.07;96.72;
2023-05-30 10:11:00.95;0.00:04:20:988;-0.85;-0.06;0.52;0.126;-0.1069;-0.007647;0.06468;-87.95;15.55;99.36;51.33;85.07;0.126;0.1252;0.0008127;-8.996;-9.024;-30.901;0.07;96.74;
2023-05-30 10:11:01.04;0.00:04:21:079;-0.85;-0.06;0.52;0.126;-0.1069;-0.007654;0.06465;-87.95;15.55;99.35;51.31;85.07;0.126;0.1252;0.0008252;-8.996;-9.025;-30.834;0.07;96.75;
2023-05-30 10:11:01.12;0.00:04:21:158;-0.85;-0.06;0.52;0.126;-0.1069;-0.007659;0.06462;-87.95;15.54;99.34;51.29;85.07;0.126;0.1252;0.0008347;-8.997;-9.025;-30.785;0.07;96.76;
2023-05-30 10:11:01.20;0.00:04:21:237;-0.85;-0.06;0.52;0.126;-0.1069;-0.007666;0.06462;-87.95;15.54;99.34;51.28;85.07;0.126;0.1252;0.0008376;-8.996;-9.025;-30.769;0.07;96.77;
2023-05-30 10:11:01.28;0.00:04:21:315;-0.85;-0.06;0.52;0.126;-0.1069;-0.007634;0.06463;-87.96;15.54;99.34;51.29;85.07;0.126;0.1252;0.0008363;-8.996;-9.025;-30.776;0.07;96.74;
2023-05-30 10:11:01.36;0.00:04:21:394;-0.85;-0.06;0.52;0.126;-0.1069;-0.0076;0.06465;-87.97;15.55;99.34;51.31;85.06;0.126;0.1252;0.000833;-8.996;-9.025;-30.794;0.07;96.70;
2023-05-30 10:11:01.45;0.00:04:21:486;-0.85;-0.06;0.52;0.126;-0.1069;-0.007562;0.06467;-87.98;15.56;99.35;51.34;85.05;0.126;0.1251;0.0008237;-8.997;-9.026;-30.842;0.07;96.67;
2023-05-30 10:11:01.53;0.00:04:21:564;-0.85;-0.06;0.52;0.1259;-0.1068;-0.00753;0.06469;-87.98;15.57;99.36;51.37;85.05;0.1259;0.1251;0.0008086;-8.999;-9.027;-30.923;0.07;96.64;
2023-05-30 10:11:01.61;0.00:04:21:642;-0.85;-0.06;0.52;0.1259;-0.1068;-0.007502;0.06471;-87.99;15.57;99.37;51.40;85.04;0.1259;0.1251;0.0007953;-9.000;-9.027;-30.995;0.07;96.61;
2023-05-30 10:11:01.68;0.00:04:21:720;-0.85;-0.06;0.52;0.1258;-0.1068;-0.00748;0.06471;-88.00;15.58;99.38;51.42;85.04;0.1258;0.1251;0.000785;-9.002;-9.029;-31.051;0.07;96.59;
2023-05-30 10:11:01.78;0.00:04:21:814;-0.85;-0.06;0.52;0.1258;-0.1067;-0.007455;0.06471;-88.00;15.59;99.38;51.44;85.03;0.1258;0.125;0.0007825;-9.003;-9.030;-31.065;0.07;96.57;
2023-05-30 10:11:01.85;0.00:04:21:890;-0.85;-0.06;0.52;0.1258;-0.1067;-0.007455;0.0647;-88.00;15.59;99.38;51.44;85.03;0.1258;0.125;0.0007799;-9.004;-9.031;-31.080;0.07;96.57;
2023-05-30 10:11:01.93;0.00:04:21:967;-0.86;-0.06;0.51;0.1259;-0.1069;-0.007763;0.06434;-87.92;15.49;99.26;51.09;85.10;0.1259;0.125;0.0009286;-8.999;-9.031;-30.322;0.07;96.88;
2023-05-30 10:11:02.03;0.00:04:22:061;-0.86;-0.06;0.51;0.1259;-0.1069;-0.007785;0.06431;-87.92;15.49;99.26;51.08;85.11;0.1259;0.125;0.0009313;-9.000;-9.032;-30.309;0.07;96.90;
2023-05-30 10:11:02.10;0.00:04:22:137;-0.86;-0.06;0.51;0.1259;-0.1068;-0.007804;0.06428;-87.91;15.48;99.26;51.07;85.11;0.1259;0.1249;0.0009341;-9.001;-9.034;-30.296;0.07;96.92;
2023-05-30 10:11:02.18;0.00:04:22:214;-0.86;-0.06;0.51;0.1258;-0.1068;-0.007825;0.06424;-87.91;15.48;99.25;51.05;85.11;0.1258;0.1249;0.000945;-9.002;-9.035;-30.246;0.07;96.94;
2023-05-30 10:11:02.26;0.00:04:22:292;-0.86;-0.06;0.51;0.1258;-0.1068;-0.007844;0.06422;-87.90;15.47;99.25;51.04;85.12;0.1258;0.1249;0.0009434;-9.002;-9.035;-30.253;0.07;96.96;
2023-05-30 10:11:02.35;0.00:04:22:386;-0.86;-0.06;0.51;0.1258;-0.1068;-0.00787;0.0642;-87.89;15.47;99.25;51.03;85.12;0.1258;0.1249;0.0009478;-9.003;-9.036;-30.233;0.07;96.99;
2023-05-30 10:11:02.43;0.00:04:22:463;-0.86;-0.06;0.51;0.1258;-0.1068;-0.007887;0.06417;-87.89;15.47;99.24;51.02;85.12;0.1258;0.1248;0.0009524;-9.004;-9.037;-30.212;0.07;97.01;
2023-05-30 10:11:02.50;0.00:04:22:540;-0.86;-0.06;0.51;0.1257;-0.1068;-0.007892;0.06415;-87.89;15.47;99.24;51.01;85.13;0.1257;0.1248;0.0009543;-9.005;-9.038;-30.203;0.07;97.01;
2023-05-30 10:11:02.60;0.00:04:22:633;-0.86;-0.06;0.51;0.1257;-0.1067;-0.007911;0.06413;-87.88;15.47;99.24;51.01;85.13;0.1257;0.1248;0.0009516;-9.006;-9.039;-30.215;0.07;97.03;
2023-05-30 10:11:02.67;0.00:04:22:710;-0.86;-0.06;0.51;0.1257;-0.1067;-0.00794;0.06419;-87.87;15.48;99.28;51.07;85.14;0.1257;0.1248;0.0009025;-9.007;-9.039;-30.445;0.07;97.05;
2023-05-30 10:11:02.75;0.00:04:22:789;-0.85;-0.06;0.52;0.1256;-0.1066;-0.007725;0.0646;-87.93;15.58;99.40;51.42;85.06;0.1256;0.1249;0.0007569;-9.009;-9.036;-31.209;0.07;96.82;
2023-05-30 10:11:02.83;0.00:04:22:868;-0.85;-0.06;0.52;0.1258;-0.1067;-0.007724;0.06469;-87.93;15.58;99.41;51.44;85.07;0.1258;0.125;0.0007415;-9.005;-9.030;-31.299;0.07;96.81;
2023-05-30 10:11:02.91;0.00:04:22:946;-0.85;-0.06;0.52;0.126;-0.1069;-0.007677;0.06478;-87.95;15.58;99.40;51.43;85.06;0.126;0.1252;0.000755;-8.998;-9.024;-31.220;0.07;96.76;
2023-05-30 10:11:03.00;0.00:04:23:039;-0.85;-0.06;0.52;0.126;-0.1069;-0.00765;0.0648;-87.95;15.58;99.40;51.43;85.06;0.126;0.1252;0.00076;-8.996;-9.022;-31.192;0.07;96.73;
2023-05-30 10:11:03.08;0.00:04:23:116;-0.85;-0.06;0.52;0.126;-0.1069;-0.007632;0.0648;-87.96;15.58;99.39;51.42;85.05;0.126;0.1252;0.0007717;-8.996;-9.023;-31.126;0.07;96.72;
2023-05-30 10:11:03.16;0.00:04:23:196;-0.85;-0.06;0.52;0.126;-0.1069;-0.007621;0.06479;-87.96;15.58;99.39;51.41;85.06;0.126;0.1252;0.0007736;-8.996;-9.023;-31.115;0.07;96.71;
2023-05-30 10:11:03.24;0.00:04:23:274;-0.85;-0.06;0.52;0.126;-0.1069;-0.007601;0.06478;-87.97;15.57;99.38;51.40;85.06;0.126;0.1252;0.0007827;-8.995;-9.022;-31.064;0.07;96.69;
2023-05-30 10:11:03.32;0.00:04:23:352;-0.85;-0.06;0.52;0.126;-0.1069;-0.007598;0.06476;-87.97;15.57;99.37;51.38;85.06;0.126;0.1252;0.0007935;-8.995;-9.023;-31.004;0.07;96.69;
2023-05-30 10:11:03.41;0.00:04:23:445;-0.85;-0.06;0.52;0.126;-0.1069;-0.007598;0.06473;-87.97;15.56;99.36;51.36;85.06;0.126;0.1252;0.000807;-8.995;-9.023;-30.931;0.07;96.70;
2023-05-30 10:11:03.49;0.00:04:23:523;-0.85;-0.06;0.52;0.126;-0.1069;-0.007611;0.06471;-87.96;15.56;99.35;51.34;85.06;0.126;0.1252;0.0008149;-8.995;-9.023;-30.889;0.07;96.71;
2023-05-30 10:11:03.57;0.00:04:23:601;-0.85;-0.06;0.52;0.126;-0.1069;-0.007628;0.06469;-87.96;15.55;99.35;51.32;85.06;0.126;0.1252;0.0008229;-8.995;-9.023;-30.846;0.07;96.72;
2023-05-30 10:11:03.64;0.00:04:23:680;-0.85;-0.06;0.52;0.126;-0.1069;-0.007618;0.06468;-87.96;15.55;99.34;51.32;85.06;0.126;0.1252;0.0008288;-8.995;-9.023;-30.815;0.07;96.72;
2023-05-30 10:11:03.72;0.00:04:23:758;-0.85;-0.06;0.52;0.1261;-0.107;-0.007603;0.06469;-87.97;15.55;99.34;51.32;85.06;0.1261;0.1252;0.000827;-8.995;-9.023;-30.825;0.07;96.70;
2023-05-30 10:11:03.81;0.00:04:23:850;-0.85;-0.06;0.52;0.126;-0.1069;-0.007571;0.06471;-87.98;15.56;99.35;51.33;85.05;0.126;0.1252;0.0008251;-8.995;-9.023;-30.835;0.07;96.67;
2023-05-30 10:11:03.89;0.00:04:23:927;-0.85;-0.06;0.52;0.126;-0.1069;-0.007553;0.06472;-87.98;15.56;99.35;51.35;85.05;0.126;0.1252;0.0008173;-8.995;-9.023;-30.876;0.07;96.66;
2023-05-30 10:11:03.97;0.00:04:24:006;-0.85;-0.06;0.52;0.126;-0.1069;-0.007518;0.06474;-87.99;15.57;99.36;51.37;85.05;0.126;0.1252;0.0008089;-8.996;-9.024;-30.921;0.07;96.62;
2023-05-30 10:11:04.05;0.00:04:24:085;-0.85;-0.06;0.52;0.126;-0.1069;-0.007481;0.06476;-88.00;15.58;99.36;51.40;85.04;0.126;0.1252;0.0008016;-8.997;-9.025;-30.960;0.07;96.59;
2023-05-30 10:11:04.14;0.00:04:24:177;-0.85;-0.06;0.52;0.1259;-0.1068;-0.007449;0.06477;-88.01;15.58;99.37;51.43;85.03;0.1259;0.1251;0.0007912;-8.998;-9.026;-31.017;0.07;96.56;
2023-05-30 10:11:04.22;0.00:04:24:255;-0.85;-0.06;0.52;0.1259;-0.1068;-0.007423;0.06476;-88.01;15.59;99.38;51.45;85.03;0.1259;0.1251;0.0007794;-9.000;-9.027;-31.082;0.07;96.54;
