Device : ;PAX1000VIS/M
Serial Number : ;M00496686
Firmware Version : ;1.0.3
Software Version : ;1.3.1907.145
Wavelength [nm] : ;635
Basic Sample Rate [Hz] : ;50
Operating Mode : ;2 revolutions for one measurement, 2048 points for FFT

Time[date hh:mm:ss]; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-05-30 10:15:31.35;0.00:08:51:388;0.08;0.06;1.00;0.1237;0.00918;0.007427;0.1206;19.49;42.20;97.92;97.46;9.55;0.1237;0.1211;0.002567;-9.076;-9.167;-25.905;0.54;86.47;
2023-05-30 10:15:31.43;0.00:08:51:464;0.08;0.06;1.00;0.1237;0.00917;0.007431;0.1205;19.51;42.20;97.92;97.45;9.54;0.1237;0.1211;0.002577;-9.077;-9.168;-25.888;0.54;86.47;
2023-05-30 10:15:31.51;0.00:08:51:542;0.08;0.06;1.00;0.1237;0.009163;0.007431;0.1205;19.52;42.20;97.90;97.43;9.54;0.1237;0.1211;0.002599;-9.077;-9.169;-25.852;0.54;86.47;
2023-05-30 10:15:31.59;0.00:08:51:622;0.08;0.06;1.00;0.1237;0.009178;0.007447;0.1205;19.53;42.20;97.90;97.43;9.56;0.1237;0.1211;0.002601;-9.078;-9.170;-25.848;0.54;86.46;
2023-05-30 10:15:31.67;0.00:08:51:701;0.08;0.06;1.00;0.1237;0.009159;0.007451;0.1204;19.56;42.20;97.87;97.40;9.55;0.1237;0.121;0.002633;-9.078;-9.171;-25.796;0.54;86.46;
2023-05-30 10:15:31.76;0.00:08:51:793;0.08;0.06;1.00;0.1236;0.009156;0.007461;0.1204;19.59;42.20;97.86;97.39;9.55;0.1236;0.121;0.002648;-9.078;-9.172;-25.770;0.54;86.45;
2023-05-30 10:15:31.84;0.00:08:51:872;0.08;0.06;1.00;0.1236;0.009138;0.007461;0.1204;19.62;42.20;97.84;97.37;9.54;0.1236;0.121;0.002672;-9.078;-9.173;-25.732;0.54;86.45;
2023-05-30 10:15:31.91;0.00:08:51:948;0.08;0.06;1.00;0.1236;0.009147;0.007482;0.1204;19.64;42.20;97.84;97.37;9.56;0.1236;0.1209;0.002672;-9.079;-9.174;-25.732;0.54;86.44;
2023-05-30 10:15:31.99;0.00:08:52:026;0.08;0.06;1.00;0.1236;0.009153;0.007464;0.1203;19.60;42.20;97.83;97.36;9.56;0.1236;0.1209;0.002679;-9.080;-9.175;-25.720;0.54;86.45;
2023-05-30 10:15:32.07;0.00:08:52:106;0.08;0.06;1.00;0.1236;0.00914;0.007486;0.1203;19.66;42.20;97.82;97.35;9.56;0.1236;0.1209;0.002696;-9.080;-9.176;-25.694;0.54;86.44;
2023-05-30 10:15:32.15;0.00:08:52:185;0.08;0.06;1.00;0.1236;0.009148;0.007496;0.1203;19.67;42.19;97.81;97.34;9.57;0.1236;0.1209;0.002712;-9.081;-9.177;-25.667;0.54;86.43;
2023-05-30 10:15:32.23;0.00:08:52:262;0.08;0.06;1.00;0.1236;0.009135;0.007486;0.1203;19.67;42.20;97.79;97.32;9.56;0.1236;0.1208;0.002735;-9.081;-9.178;-25.631;0.54;86.44;
2023-05-30 10:15:32.30;0.00:08:52:340;0.08;0.06;1.00;0.1236;0.009128;0.007495;0.1202;19.70;42.19;97.78;97.31;9.56;0.1236;0.1208;0.002744;-9.081;-9.179;-25.616;0.54;86.43;
2023-05-30 10:15:32.38;0.00:08:52:417;0.08;0.06;1.00;0.1236;0.00912;0.007513;0.1202;19.74;42.19;97.77;97.30;9.56;0.1236;0.1208;0.002757;-9.082;-9.180;-25.595;0.54;86.42;
2023-05-30 10:15:32.46;0.00:08:52:496;0.08;0.06;1.00;0.1235;0.009109;0.007511;0.1202;19.75;42.19;97.75;97.28;9.56;0.1235;0.1208;0.002776;-9.082;-9.181;-25.565;0.54;86.42;
2023-05-30 10:15:32.55;0.00:08:52:587;0.08;0.06;1.00;0.1235;0.009124;0.00753;0.1202;19.77;42.19;97.75;97.28;9.58;0.1235;0.1207;0.00278;-9.083;-9.182;-25.560;0.54;86.41;
2023-05-30 10:15:32.63;0.00:08:52:666;0.08;0.06;1.00;0.1235;0.009106;0.007522;0.1201;19.78;42.19;97.74;97.27;9.56;0.1235;0.1207;0.002796;-9.083;-9.182;-25.535;0.54;86.42;
2023-05-30 10:15:32.71;0.00:08:52:744;0.08;0.06;1.00;0.1235;0.009092;0.007504;0.1201;19.77;42.20;97.73;97.26;9.54;0.1235;0.1207;0.002807;-9.082;-9.182;-25.517;0.54;86.43;
2023-05-30 10:15:32.79;0.00:08:52:822;0.08;0.06;1.00;0.1235;0.00911;0.007524;0.1201;19.78;42.19;97.74;97.27;9.57;0.1235;0.1207;0.002789;-9.083;-9.182;-25.545;0.54;86.42;
2023-05-30 10:15:32.86;0.00:08:52:899;0.08;0.06;1.00;0.1235;0.009111;0.007525;0.1201;19.78;42.19;97.73;97.26;9.57;0.1235;0.1207;0.002806;-9.084;-9.183;-25.519;0.54;86.41;
2023-05-30 10:15:32.94;0.00:08:52:977;0.08;0.06;1.00;0.1235;0.009117;0.007513;0.1201;19.75;42.19;97.73;97.26;9.57;0.1235;0.1207;0.002804;-9.084;-9.184;-25.522;0.54;86.42;
2023-05-30 10:15:33.02;0.00:08:53:056;0.08;0.06;1.00;0.1235;0.00909;0.007511;0.1201;19.78;42.20;97.71;97.24;9.55;0.1235;0.1207;0.002825;-9.083;-9.184;-25.490;0.54;86.42;
2023-05-30 10:15:33.10;0.00:08:53:136;0.08;0.06;1.00;0.1235;0.009108;0.007536;0.1201;19.80;42.19;97.72;97.25;9.57;0.1235;0.1207;0.002812;-9.084;-9.184;-25.510;0.54;86.41;
2023-05-30 10:15:33.19;0.00:08:53:227;0.08;0.06;1.00;0.1235;0.009111;0.007535;0.12;19.80;42.19;97.70;97.23;9.58;0.1235;0.1206;0.002838;-9.085;-9.186;-25.470;0.54;86.41;
2023-05-30 10:15:33.27;0.00:08:53:305;0.08;0.06;1.00;0.1235;0.009088;0.00754;0.12;19.84;42.19;97.68;97.22;9.56;0.1235;0.1206;0.002858;-9.085;-9.187;-25.439;0.54;86.41;
2023-05-30 10:15:33.35;0.00:08:53:383;0.08;0.06;1.00;0.1234;0.009094;0.007529;0.12;19.81;42.19;97.69;97.22;9.56;0.1234;0.1206;0.002857;-9.085;-9.187;-25.441;0.54;86.41;
2023-05-30 10:15:33.44;0.00:08:53:476;0.08;0.06;1.00;0.1234;0.009081;0.007532;0.12;19.84;42.19;97.67;97.20;9.56;0.1234;0.1206;0.002874;-9.086;-9.188;-25.416;0.54;86.41;
2023-05-30 10:15:33.52;0.00:08:53:553;0.08;0.06;1.00;0.1234;0.009112;0.007536;0.1199;19.80;42.18;97.67;97.20;9.58;0.1234;0.1205;0.002876;-9.087;-9.189;-25.412;0.54;86.40;
2023-05-30 10:15:33.59;0.00:08:53:629;0.08;0.06;1.00;0.1234;0.009074;0.007548;0.1199;19.88;42.19;97.64;97.17;9.56;0.1234;0.1205;0.002911;-9.086;-9.190;-25.360;0.54;86.40;
2023-05-30 10:15:33.67;0.00:08:53:708;0.08;0.06;1.00;0.1234;0.009067;0.007567;0.1199;19.92;42.19;97.63;97.16;9.57;0.1234;0.1205;0.002928;-9.087;-9.191;-25.335;0.54;86.39;
2023-05-30 10:15:33.77;0.00:08:53:801;0.08;0.06;1.00;0.1234;0.00908;0.007571;0.1199;19.91;42.18;97.62;97.15;9.58;0.1234;0.1204;0.002935;-9.088;-9.192;-25.324;0.54;86.39;
2023-05-30 10:15:33.84;0.00:08:53:880;0.08;0.06;1.00;0.1234;0.00907;0.007568;0.1198;19.92;42.19;97.61;97.13;9.58;0.1234;0.1204;0.002954;-9.088;-9.193;-25.295;0.54;86.39;
2023-05-30 10:15:33.92;0.00:08:53:956;0.08;0.06;1.00;0.1234;0.009065;0.007563;0.1198;19.92;42.19;97.60;97.13;9.57;0.1234;0.1204;0.002959;-9.088;-9.194;-25.289;0.54;86.39;
2023-05-30 10:15:34.00;0.00:08:54:037;0.08;0.06;1.00;0.1234;0.009057;0.00757;0.1198;19.94;42.19;97.59;97.12;9.57;0.1234;0.1204;0.002972;-9.088;-9.194;-25.270;0.54;86.38;
2023-05-30 10:15:34.09;0.00:08:54:128;0.08;0.06;1.00;0.1233;0.00908;0.00757;0.1198;19.91;42.18;97.60;97.13;9.59;0.1233;0.1204;0.002959;-9.089;-9.195;-25.289;0.54;86.38;
2023-05-30 10:15:34.17;0.00:08:54:207;0.08;0.06;1.00;0.1233;0.009058;0.007581;0.1198;19.96;42.18;97.58;97.10;9.58;0.1233;0.1203;0.002989;-9.090;-9.196;-25.244;0.54;86.38;
2023-05-30 10:15:34.25;0.00:08:54:285;0.08;0.06;1.00;0.1233;0.009065;0.007583;0.1197;19.96;42.18;97.57;97.09;9.59;0.1233;0.1203;0.003001;-9.090;-9.197;-25.227;0.54;86.38;
2023-05-30 10:15:34.34;0.00:08:54:377;0.08;0.06;1.00;0.1233;0.009042;0.0076;0.1197;20.02;42.18;97.55;97.08;9.58;0.1233;0.1203;0.003023;-9.090;-9.198;-25.195;0.54;86.37;
2023-05-30 10:15:34.42;0.00:08:54:456;0.08;0.06;1.00;0.1233;0.009061;0.00762;0.1197;20.03;42.17;97.54;97.07;9.60;0.1233;0.1202;0.003028;-9.091;-9.199;-25.189;0.54;86.36;
2023-05-30 10:15:34.50;0.00:08:54:534;0.08;0.06;1.00;0.1232;0.009065;0.007585;0.1196;19.96;42.18;97.54;97.06;9.59;0.1232;0.1202;0.003035;-9.093;-9.201;-25.179;0.54;86.37;
2023-05-30 10:15:34.58;0.00:08:54:611;0.08;0.06;1.00;0.1233;0.009029;0.007609;0.1196;20.06;42.18;97.51;97.04;9.58;0.1233;0.1202;0.003068;-9.092;-9.201;-25.132;0.54;86.36;
2023-05-30 10:15:34.67;0.00:08:54:704;0.08;0.06;1.00;0.1232;0.009037;0.007613;0.1196;20.06;42.18;97.51;97.04;9.59;0.1232;0.1202;0.00307;-9.093;-9.203;-25.128;0.54;86.36;
2023-05-30 10:15:34.75;0.00:08:54:783;0.08;0.06;1.00;0.1232;0.009034;0.007639;0.1195;20.11;42.17;97.49;97.01;9.60;0.1232;0.1201;0.003094;-9.094;-9.205;-25.095;0.54;86.34;
2023-05-30 10:15:34.82;0.00:08:54:860;0.08;0.06;1.00;0.1232;0.009044;0.007634;0.1195;20.08;42.17;97.47;97.00;9.61;0.1232;0.12;0.003114;-9.095;-9.207;-25.066;0.54;86.34;
2023-05-30 10:15:34.90;0.00:08:54:937;0.08;0.06;1.00;0.1232;0.009015;0.007637;0.1194;20.14;42.18;97.46;96.98;9.59;0.1232;0.12;0.003133;-9.095;-9.207;-25.040;0.54;86.34;
2023-05-30 10:15:35.00;0.00:08:55:031;0.08;0.06;1.00;0.1232;0.009012;0.007624;0.1194;20.11;42.18;97.44;96.97;9.59;0.1232;0.12;0.003147;-9.096;-9.208;-25.021;0.54;86.35;
2023-05-30 10:15:35.07;0.00:08:55:108;0.08;0.06;1.00;0.1231;0.009035;0.007629;0.1194;20.09;42.17;97.45;96.98;9.60;0.1231;0.12;0.003134;-9.097;-9.209;-25.039;0.54;86.34;
2023-05-30 10:15:35.15;0.00:08:55:186;0.08;0.06;1.00;0.1231;0.009028;0.007624;0.1194;20.09;42.17;97.44;96.97;9.60;0.1231;0.12;0.003152;-9.096;-9.209;-25.015;0.54;86.35;
2023-05-30 10:15:35.23;0.00:08:55:263;0.08;0.06;1.00;0.1231;0.009013;0.007629;0.1194;20.12;42.18;97.44;96.97;9.59;0.1231;0.12;0.003153;-9.096;-9.208;-25.012;0.54;86.34;
2023-05-30 10:15:35.31;0.00:08:55:345;0.08;0.06;1.00;0.1231;0.009015;0.007618;0.1194;20.10;42.18;97.44;96.97;9.58;0.1231;0.12;0.003147;-9.096;-9.208;-25.021;0.54;86.35;
2023-05-30 10:15:35.40;0.00:08:55:436;0.08;0.06;1.00;0.1231;0.009032;0.007634;0.1194;20.10;42.17;97.45;96.98;9.60;0.1231;0.12;0.003139;-9.096;-9.209;-25.032;0.54;86.34;
2023-05-30 10:15:35.48;0.00:08:55:513;0.08;0.06;1.00;0.1231;0.009006;0.007626;0.1194;20.13;42.18;97.43;96.96;9.58;0.1231;0.12;0.003161;-9.096;-9.209;-25.001;0.54;86.35;
2023-05-30 10:15:35.55;0.00:08:55:590;0.08;0.06;1.00;0.1231;0.009017;0.007638;0.1194;20.13;42.17;97.44;96.97;9.60;0.1231;0.12;0.003147;-9.096;-9.208;-25.021;0.54;86.34;
2023-05-30 10:15:35.65;0.00:08:55:682;0.08;0.06;1.00;0.1231;0.009014;0.007629;0.1194;20.12;42.18;97.44;96.96;9.59;0.1231;0.12;0.003155;-9.096;-9.209;-25.010;0.54;86.34;
2023-05-30 10:15:35.72;0.00:08:55:760;0.08;0.06;1.00;0.1231;0.00903;0.007621;0.1194;20.08;42.17;97.44;96.97;9.60;0.1231;0.12;0.003149;-9.097;-9.209;-25.019;0.54;86.35;
2023-05-30 10:15:35.80;0.00:08:55:839;0.08;0.06;1.00;0.1231;0.00903;0.00763;0.1194;20.10;42.17;97.44;96.96;9.60;0.1231;0.12;0.003153;-9.096;-9.209;-25.012;0.54;86.34;
2023-05-30 10:15:35.88;0.00:08:55:916;0.08;0.06;1.00;0.1231;0.009024;0.007606;0.1194;20.06;42.18;97.43;96.96;9.59;0.1231;0.12;0.003165;-9.096;-9.209;-24.996;0.54;86.35;
2023-05-30 10:15:35.97;0.00:08:56:008;0.08;0.06;1.00;0.1231;0.009032;0.007628;0.1194;20.09;42.17;97.43;96.96;9.60;0.1231;0.12;0.003159;-9.096;-9.209;-25.005;0.54;86.34;
2023-05-30 10:15:36.05;0.00:08:56:086;0.08;0.06;1.00;0.1232;0.009058;0.007621;0.1194;20.04;42.17;97.44;96.96;9.61;0.1232;0.12;0.003157;-9.096;-9.208;-25.008;0.54;86.35;
2023-05-30 10:15:36.13;0.00:08:56:164;0.08;0.06;1.00;0.1232;0.009042;0.007638;0.1194;20.09;42.17;97.43;96.95;9.61;0.1232;0.12;0.003172;-9.094;-9.208;-24.987;0.54;86.34;
2023-05-30 10:15:36.21;0.00:08:56:243;0.08;0.06;1.00;0.1232;0.009045;0.007606;0.1195;20.03;42.17;97.43;96.95;9.59;0.1232;0.12;0.003169;-9.094;-9.207;-24.990;0.54;86.36;
2023-05-30 10:15:36.30;0.00:08:56:336;0.08;0.06;1.00;0.1232;0.009057;0.007646;0.1195;20.09;42.17;97.43;96.96;9.62;0.1232;0.1201;0.003164;-9.093;-9.206;-24.998;0.54;86.34;
2023-05-30 10:15:36.38;0.00:08:56:413;0.08;0.06;1.00;0.1232;0.009042;0.007648;0.1195;20.11;42.17;97.43;96.95;9.61;0.1232;0.12;0.00317;-9.093;-9.207;-24.990;0.54;86.34;
2023-05-30 10:15:36.46;0.00:08:56:493;0.08;0.06;1.00;0.1232;0.009038;0.007636;0.1194;20.10;42.17;97.43;96.96;9.60;0.1232;0.12;0.003165;-9.094;-9.207;-24.996;0.54;86.34;
2023-05-30 10:15:36.53;0.00:08:56:569;0.08;0.06;1.00;0.1232;0.009016;0.00764;0.1194;20.14;42.17;97.42;96.94;9.59;0.1232;0.12;0.003181;-9.094;-9.208;-24.975;0.54;86.34;
2023-05-30 10:15:36.63;0.00:08:56:664;0.08;0.06;1.00;0.1232;0.009031;0.007647;0.1194;20.13;42.17;97.43;96.96;9.61;0.1232;0.12;0.003164;-9.095;-9.208;-24.997;0.54;86.34;
2023-05-30 10:15:36.70;0.00:08:56:739;0.08;0.06;1.00;0.1231;0.009047;0.007663;0.1194;20.13;42.16;97.44;96.96;9.63;0.1231;0.12;0.003157;-9.096;-9.209;-25.007;0.54;86.33;
2023-05-30 10:15:36.78;0.00:08:56:819;0.08;0.06;1.00;0.1231;0.009026;0.007641;0.1194;20.12;42.17;97.43;96.95;9.60;0.1231;0.12;0.003169;-9.096;-9.209;-24.991;0.54;86.34;
2023-05-30 10:15:36.86;0.00:08:56:898;0.08;0.06;1.00;0.1232;0.009029;0.007617;0.1194;20.08;42.18;97.44;96.96;9.59;0.1232;0.12;0.003158;-9.095;-9.208;-25.005;0.54;86.35;
2023-05-30 10:15:36.95;0.00:08:56:989;0.08;0.06;1.00;0.1232;0.00901;0.007624;0.1194;20.12;42.18;97.42;96.95;9.58;0.1232;0.12;0.003177;-9.095;-9.208;-24.980;0.54;86.35;
2023-05-30 10:15:37.03;0.00:08:57:068;0.08;0.06;1.00;0.1232;0.009046;0.007629;0.1194;20.07;42.17;97.43;96.96;9.61;0.1232;0.12;0.00316;-9.095;-9.208;-25.003;0.54;86.35;
2023-05-30 10:15:37.11;0.00:08:57:147;0.08;0.06;1.00;0.1232;0.009062;0.007635;0.1195;20.06;42.17;97.44;96.96;9.62;0.1232;0.1201;0.003157;-9.093;-9.206;-25.008;0.54;86.34;
2023-05-30 10:15:37.19;0.00:08:57:224;0.08;0.06;1.00;0.1237;0.009068;0.007434;0.1201;19.67;42.21;97.60;97.14;9.48;0.1237;0.1207;0.002969;-9.078;-9.184;-25.274;0.54;86.46;
2023-05-30 10:15:37.28;0.00:08:57:317;0.08;0.06;1.00;0.1237;0.009313;0.007367;0.1207;19.17;42.19;98.02;97.55;9.60;0.1237;0.1213;0.002447;-9.075;-9.161;-26.113;0.54;86.51;
2023-05-30 10:15:37.36;0.00:08:57:395;0.08;0.06;1.00;0.1238;0.009315;0.007384;0.1207;19.20;42.19;98.00;97.53;9.60;0.1238;0.1213;0.002475;-9.074;-9.161;-26.065;0.54;86.50;
2023-05-30 10:15:37.44;0.00:08:57:474;0.08;0.06;1.00;0.1238;0.009329;0.007373;0.1207;19.16;42.19;98.00;97.53;9.61;0.1238;0.1213;0.002475;-9.074;-9.162;-26.064;0.54;86.50;
2023-05-30 10:15:37.52;0.00:08:57:551;0.08;0.06;1.00;0.1238;0.009315;0.007386;0.1207;19.21;42.19;98.00;97.53;9.60;0.1238;0.1213;0.002479;-9.074;-9.162;-26.058;0.54;86.50;
2023-05-30 10:15:37.59;0.00:08:57:630;0.08;0.06;1.00;0.1238;0.009315;0.007399;0.1207;19.23;42.19;97.99;97.51;9.61;0.1238;0.1213;0.002493;-9.074;-9.162;-26.034;0.54;86.49;
2023-05-30 10:15:37.69;0.00:08:57:724;0.08;0.06;1.00;0.1238;0.009339;0.007399;0.1207;19.19;42.18;98.00;97.53;9.63;0.1238;0.1213;0.00247;-9.074;-9.162;-26.073;0.54;86.49;
2023-05-30 10:15:37.77;0.00:08:57:802;0.08;0.06;1.00;0.1238;0.009317;0.007386;0.1207;19.20;42.19;97.99;97.52;9.60;0.1238;0.1213;0.00249;-9.073;-9.161;-26.039;0.54;86.50;
2023-05-30 10:15:37.84;0.00:08:57:880;0.08;0.06;1.00;0.1238;0.009317;0.007395;0.1207;19.22;42.19;97.97;97.50;9.61;0.1238;0.1213;0.002508;-9.074;-9.162;-26.007;0.54;86.49;
2023-05-30 10:15:37.92;0.00:08:57:958;0.08;0.06;1.00;0.1238;0.009322;0.007394;0.1207;19.21;42.18;97.97;97.50;9.61;0.1238;0.1213;0.002508;-9.074;-9.162;-26.006;0.54;86.49;
2023-05-30 10:15:38.00;0.00:08:58:036;0.08;0.06;1.00;0.1238;0.009337;0.007415;0.1207;19.23;42.18;97.98;97.51;9.63;0.1238;0.1213;0.0025;-9.074;-9.162;-26.021;0.54;86.48;
2023-05-30 10:15:38.09;0.00:08:58:127;0.08;0.06;1.00;0.1238;0.009344;0.007374;0.1207;19.14;42.18;97.98;97.51;9.62;0.1238;0.1213;0.0025;-9.073;-9.162;-26.021;0.54;86.50;
2023-05-30 10:15:38.17;0.00:08:58:206;0.08;0.06;1.00;0.1238;0.009301;0.007385;0.1207;19.23;42.19;97.96;97.49;9.59;0.1238;0.1213;0.002527;-9.072;-9.162;-25.974;0.54;86.50;
2023-05-30 10:15:38.25;0.00:08:58:284;0.08;0.06;1.00;0.1238;0.009347;0.007393;0.1207;19.17;42.18;97.99;97.51;9.63;0.1238;0.1213;0.002493;-9.074;-9.162;-26.034;0.54;86.49;
2023-05-30 10:15:38.33;0.00:08:58:361;0.08;0.06;1.00;0.1238;0.009326;0.007405;0.1207;19.23;42.18;97.97;97.50;9.62;0.1238;0.1213;0.002511;-9.073;-9.162;-26.001;0.54;86.49;
2023-05-30 10:15:38.41;0.00:08:58:442;0.08;0.06;1.00;0.1238;0.009311;0.00738;0.1207;19.20;42.19;97.97;97.50;9.60;0.1238;0.1213;0.002516;-9.073;-9.162;-25.992;0.54;86.50;
2023-05-30 10:15:38.48;0.00:08:58:520;0.08;0.06;1.00;0.1238;0.009315;0.007392;0.1207;19.22;42.19;97.96;97.49;9.61;0.1238;0.1213;0.002523;-9.073;-9.162;-25.981;0.54;86.50;
2023-05-30 10:15:38.58;0.00:08:58:612;0.08;0.06;1.00;0.1238;0.009313;0.007413;0.1207;19.26;42.18;97.95;97.48;9.62;0.1238;0.1213;0.002534;-9.073;-9.163;-25.963;0.54;86.48;
2023-05-30 10:15:38.65;0.00:08:58:690;0.08;0.06;1.00;0.1238;0.009327;0.007404;0.1207;19.22;42.18;97.95;97.48;9.62;0.1238;0.1212;0.002535;-9.073;-9.163;-25.960;0.54;86.49;
2023-05-30 10:15:38.73;0.00:08:58:769;0.08;0.06;1.00;0.1238;0.009318;0.007394;0.1207;19.22;42.18;97.95;97.48;9.61;0.1238;0.1212;0.002537;-9.073;-9.163;-25.956;0.54;86.49;
